id,host_id,price,reply time,guest favourite,host since,room_type,host total listings count,consumer,total reviewers number,accommodates,bathrooms,bedrooms,beds,listing number,host response rate,host acceptance rate,sales,price_log,city_Amsterdam,city_Dublin,city_Hongkong,city_Munich,city_NewYork,city_Singapore,city_Toronto,city_berlin,city_sydney,city_taipei,city_tokyo,area_Asia,area_Europe,area_North America,consumer_missing_flag,host_experience_days
14091,13192406,117.0,1.0,0,1970-01-01 00:00:00.000003699,3,3,0.0,0,5,1.0,2,2,3,1.0,0.88,96,4.770684624465665,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14092,422067855,225.0,0.0,0,1970-01-01 00:00:00.000000967,2,5,0.0,0,2,1.5,1,1,5,0.0,1.0,0,5.420534999272286,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14093,62028227,139.0,1.0,1,1970-01-01 00:00:00.000002977,3,2,6.87,106,2,1.0,1,1,9,1.0,1.0,72,4.941642422609304,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14094,57023844,66.0,0.0,0,1970-01-01 00:00:00.000003012,2,3,6.71,7,2,1.0,1,1,3,0.0,0.5,0,4.204692619390966,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14095,422067855,200.0,0.0,0,1970-01-01 00:00:00.000000967,2,5,7.0,2,2,1.5,1,1,5,0.0,1.0,0,5.303304908059076,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14096,486610912,101.0,0.0,0,1970-01-01 00:00:00.000000542,2,1,6.79,29,2,1.0,1,0,1,0.0,1.0,6,4.624972813284271,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14097,244817841,33.0,1.0,0,1970-01-01 00:00:00.000001895,2,9,6.88,16,1,2.0,1,1,9,0.86,0.97,191,3.5263605246161616,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14098,31915917,175.0,0.0,0,1970-01-01 00:00:00.000003294,3,1,7.0,2,1,1.0,0,1,1,1.0,0.5,117,5.170483995038151,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14099,194940666,346.0,1.0,0,1970-01-01 00:00:00.000002151,3,6,5.6,5,6,4.0,4,6,6,1.0,1.0,0,5.849324779946859,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14100,194940666,155.0,1.0,1,1970-01-01 00:00:00.000002151,3,6,7.0,3,4,2.0,2,4,6,1.0,1.0,0,5.049856007249537,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14101,420405708,220.0,0.0,0,1970-01-01 00:00:00.000000978,2,1,6.33,6,2,1.0,3,0,1,0.0,0.82,276,5.3981627015177525,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14102,52862385,97.0,1.0,1,1970-01-01 00:00:00.000003044,3,6,6.9,147,2,1.5,1,2,6,1.0,1.0,27,4.584967478670572,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14103,61625798,40.0,1.0,0,1970-01-01 00:00:00.000002979,2,2,6.8,30,2,1.0,1,0,2,1.0,0.9,204,3.713572066704308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14104,50506922,450.0,0.0,0,1970-01-01 00:00:00.000003071,3,1,6.71,7,4,2.5,2,2,1,0.0,0.0,0,6.111467339502679,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14105,70636634,435.0,0.0,0,1970-01-01 00:00:00.000002917,3,13,4.0,1,4,2.0,2,2,13,1.0,0.63,70,6.077642243349034,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14106,1369577,320.0,1.0,0,1970-01-01 00:00:00.000004562,3,3,6.73,267,9,1.0,3,5,3,1.0,0.98,96,5.771441123130016,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14107,61625798,50.0,1.0,0,1970-01-01 00:00:00.000002979,2,2,6.81,36,2,1.0,1,0,2,1.0,0.9,185,3.9318256327243257,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14108,20309915,249.0,1.0,1,1970-01-01 00:00:00.000003542,2,1,6.8,138,2,1.0,2,2,1,1.0,0.83,291,5.521460917862246,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14109,496944100,160.0,1.0,0,1970-01-01 00:00:00.000000468,3,95,0.0,0,2,1.0,1,1,1214,0.98,0.91,26,5.081404364984463,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14110,13192406,136.0,1.0,1,1970-01-01 00:00:00.000003699,3,3,7.0,2,5,1.0,3,2,3,1.0,0.88,34,4.919980925828125,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14111,21965282,553.0,0.0,0,1970-01-01 00:00:00.000003501,3,3,6.8,15,12,1.0,3,12,3,0.0,0.0,1,6.317164686747284,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14112,276878527,210.0,0.0,0,1970-01-01 00:00:00.000001750,3,15,0.0,0,2,1.0,0,1,47,0.72,0.31,1,5.351858133476067,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14113,246620766,175.0,0.0,0,1970-01-01 00:00:00.000001886,3,1,0.0,0,9,2.0,3,3,1,0.0,0.0,7,5.170483995038151,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14114,18292001,140.0,0.0,0,1970-01-01 00:00:00.000003576,3,1,0.0,0,5,1.0,2,0,1,0.57,0.0,240,4.948759890378168,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14115,518465602,94.0,0.0,0,1970-01-01 00:00:00.000000331,3,1,7.0,2,4,1.0,2,2,1,1.0,0.67,193,4.553876891600541,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14116,86337764,165.0,0.0,0,1970-01-01 00:00:00.000002835,3,1,0.0,0,4,1.0,2,2,1,0.0,0.0,185,5.111987788356544,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14117,80527348,60.0,0.0,0,1970-01-01 00:00:00.000002864,2,3,0.0,0,2,1.0,1,0,3,0.0,0.0,282,4.110873864173311,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14118,16572955,96.0,1.0,0,1970-01-01 00:00:00.000003614,2,1,6.75,163,2,1.0,1,1,1,1.0,0.84,1,4.574710978503383,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14119,107434423,287.0,1.0,0,1970-01-01 00:00:00.000002693,3,837,0.0,0,4,1.0,2,2,4818,1.0,0.97,49,5.662960480135946,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14120,424738135,62.0,1.0,1,1970-01-01 00:00:00.000000948,2,5,6.87,46,1,1.0,1,1,5,1.0,0.87,333,4.143134726391533,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14121,72542338,119.0,0.0,0,1970-01-01 00:00:00.000002906,2,1,6.76,27,2,1.0,1,1,1,0.0,0.0,151,4.787491742782046,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14122,6778700,160.0,1.0,0,1970-01-01 00:00:00.000003982,3,3,6.0,2,4,1.0,1,1,5,1.0,1.0,208,5.081404364984463,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14123,71277248,333.0,0.0,0,1970-01-01 00:00:00.000002913,3,1,0.0,0,12,2.5,4,5,1,1.0,0.0,96,5.811140992976701,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14124,20587708,98.0,1.0,1,1970-01-01 00:00:00.000003535,2,2,6.86,108,2,1.0,1,1,4,1.0,0.97,208,4.59511985013459,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14125,5704932,42.0,0.0,0,1970-01-01 00:00:00.000004049,2,5,6.83,18,2,1.0,1,2,5,1.0,0.59,211,3.7612001156935624,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14126,302151163,95.0,1.0,1,1970-01-01 00:00:00.000001662,2,4,6.88,8,1,1.0,1,1,8,1.0,1.0,333,4.564348191467836,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14127,136399856,175.0,1.0,0,1970-01-01 00:00:00.000002505,3,1,0.0,0,4,1.0,1,0,1,1.0,1.0,115,5.170483995038151,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14128,2829145,300.0,0.0,0,1970-01-01 00:00:00.000004319,3,2,6.6,117,6,1.0,3,3,2,1.0,0.22,99,5.707110264748875,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14129,132599620,78.0,0.0,0,1970-01-01 00:00:00.000002528,2,1,0.0,0,2,1.0,1,1,1,0.0,0.0,278,4.3694478524670215,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14130,415840703,242.0,0.0,0,1970-01-01 00:00:00.000001007,3,34,6.0,4,2,1.0,0,1,102,0.99,0.58,88,5.493061443340548,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14131,531261874,150.0,1.0,1,1970-01-01 00:00:00.000000264,2,1,7.0,1,4,1.0,2,2,1,1.0,1.0,305,5.017279836814924,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14132,234147066,81.0,0.0,0,1970-01-01 00:00:00.000001945,3,1,6.82,89,4,1.0,1,2,1,0.0,1.0,0,4.406719247264253,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14133,53491381,55.0,1.0,0,1970-01-01 00:00:00.000003039,2,2,6.57,61,1,1.5,3,0,2,1.0,0.99,244,4.02535169073515,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14134,341236996,100.0,1.0,0,1970-01-01 00:00:00.000001512,2,1,0.0,0,2,1.0,1,1,1,1.0,1.0,358,4.61512051684126,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14135,510780247,65.0,0.0,0,1970-01-01 00:00:00.000000378,2,2,6.75,4,2,1.0,1,1,2,0.0,1.0,0,4.189654742026425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14136,2618833,130.0,0.0,0,1970-01-01 00:00:00.000004341,3,1,0.0,0,2,1.0,1,0,1,1.0,0.0,137,4.875197323201151,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14137,302151163,87.0,1.0,1,1970-01-01 00:00:00.000001662,2,4,6.75,20,1,1.0,1,1,8,1.0,1.0,120,4.477336814478207,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14138,12603113,56.0,0.0,0,1970-01-01 00:00:00.000003717,2,1,0.0,0,1,2.0,1,1,1,1.0,0.5,96,4.04305126783455,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14139,436437067,125.0,1.0,0,1970-01-01 00:00:00.000000866,3,1,0.0,0,2,1.0,2,2,6,1.0,0.98,96,4.836281906951478,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14140,20587708,120.0,1.0,1,1970-01-01 00:00:00.000003535,3,2,6.79,153,2,1.0,1,2,4,1.0,0.97,271,4.795790545596741,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14141,16319702,141.0,0.0,0,1970-01-01 00:00:00.000003620,3,1,0.0,0,2,1.0,1,1,1,0.0,0.0,192,4.955827057601261,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14142,309271477,845.0,1.0,1,1970-01-01 00:00:00.000001631,3,1,6.78,85,5,1.0,2,2,4,1.0,0.98,5,6.740519359606223,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14143,282939150,320.0,0.0,0,1970-01-01 00:00:00.000001731,2,1,6.88,33,2,1.0,2,3,1,0.0,1.0,0,5.771441123130016,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14144,556869189,482.0,1.0,0,1970-01-01 00:00:00.000000106,3,2,5.93,15,4,1.0,1,2,2,1.0,1.0,162,6.180016653652572,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14145,107434423,346.0,1.0,0,1970-01-01 00:00:00.000002693,3,837,0.0,0,2,1.0,1,1,4818,1.0,0.97,349,5.849324779946859,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14146,3223938,42.0,0.0,0,1970-01-01 00:00:00.000004281,2,661,0.0,0,1,1.0,4,0,663,0.99,0.19,0,3.7612001156935624,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14147,371421385,38.0,0.0,0,1970-01-01 00:00:00.000001299,2,5,6.63,207,2,1.0,1,1,6,0.8,0.97,211,3.6635616461296463,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14148,8961407,297.0,1.0,1,1970-01-01 00:00:00.000003876,3,3,6.64,96,4,1.0,2,2,3,1.0,0.84,73,5.697093486505405,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14149,198871095,110.0,1.0,0,1970-01-01 00:00:00.000002133,3,3,0.0,0,2,1.0,1,0,4,1.0,0.95,232,4.709530201312334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14150,439436915,79.0,0.0,0,1970-01-01 00:00:00.000000845,3,1,7.0,2,2,1.0,1,1,1,0.0,0.13,31,4.382026634673881,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14151,137358866,47.0,0.0,0,1970-01-01 00:00:00.000002500,2,61,6.75,8,1,1.0,1,1,63,0.99,0.76,10,3.871201010907891,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14152,493024482,181.0,0.0,0,1970-01-01 00:00:00.000000491,3,12,0.0,0,5,1.0,3,3,12,1.0,0.71,29,5.204006687076795,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14153,30359189,70.0,1.0,0,1970-01-01 00:00:00.000003319,2,1,0.0,0,1,1.0,1,1,1,1.0,0.82,90,4.2626798770413155,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14154,204545471,115.0,0.0,0,1970-01-01 00:00:00.000002109,3,2,4.5,2,5,1.0,2,0,2,0.0,1.0,135,4.7535901911063645,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14155,45857976,150.0,0.0,0,1970-01-01 00:00:00.000003131,2,1,6.85,26,1,1.0,0,1,1,0.0,0.67,7,5.017279836814924,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14156,137358866,64.0,0.0,0,1970-01-01 00:00:00.000002500,2,61,6.43,7,1,1.0,1,1,63,0.99,0.76,17,4.174387269895637,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14157,441032814,190.0,0.0,0,1970-01-01 00:00:00.000000834,3,1,0.0,0,4,1.0,1,0,1,1.0,0.17,258,5.25227342804663,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14158,3370705,211.0,1.0,0,1970-01-01 00:00:00.000004267,3,1,6.57,162,4,1.0,2,2,2,1.0,1.0,199,5.356586274672012,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14159,29219991,120.0,1.0,1,1970-01-01 00:00:00.000003338,3,3,6.5,2,2,1.0,1,0,4,1.0,0.86,199,4.795790545596741,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14160,305240193,69.0,0.0,0,1970-01-01 00:00:00.000001646,2,310,0.0,0,1,0.0,1,1,318,1.0,0.74,27,4.248495242049359,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14161,305240193,84.0,0.0,0,1970-01-01 00:00:00.000001646,2,310,0.0,0,1,0.0,5,1,318,1.0,0.74,28,4.442651256490317,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14162,305240193,80.0,0.0,0,1970-01-01 00:00:00.000001646,2,310,0.0,0,1,0.0,4,1,318,1.0,0.74,120,4.394449154672439,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14163,26693629,165.0,0.0,0,1970-01-01 00:00:00.000003384,3,1,6.8,5,4,1.0,1,0,1,1.0,0.6,84,5.111987788356544,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14164,54294445,250.0,1.0,1,1970-01-01 00:00:00.000003032,3,1,6.68,25,5,1.0,2,3,1,1.0,1.0,87,5.5254529391317835,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14165,460597643,369.0,0.0,0,1970-01-01 00:00:00.000000709,2,1,0.0,0,4,1.0,1,1,1,1.0,0.0,97,5.91350300563827,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14166,61693856,194.0,1.0,1,1970-01-01 00:00:00.000002979,3,1,6.92,155,2,1.0,2,2,1,1.0,0.93,49,5.272999558563747,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14167,422735667,74.0,1.0,1,1970-01-01 00:00:00.000000962,2,1,6.85,13,3,1.0,1,2,1,1.0,1.0,309,4.31748811353631,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14168,91385196,65.0,0.0,0,1970-01-01 00:00:00.000002809,2,1,0.0,0,1,1.0,1,1,1,1.0,0.0,276,4.189654742026425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14169,170566147,140.0,0.0,0,1970-01-01 00:00:00.000002284,3,4,5.0,3,2,1.0,1,1,18,0.9,0.85,1,4.948759890378168,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14170,450443676,212.0,0.0,0,1970-01-01 00:00:00.000000773,3,10,5.0,1,2,1.0,1,1,10,0.0,0.67,1,5.3612921657094255,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14171,521819,65.0,1.0,1,1970-01-01 00:00:00.000004761,2,1,6.82,28,2,1.0,1,1,2,1.0,0.96,260,4.189654742026425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14172,228858,182.0,0.0,0,1970-01-01 00:00:00.000004984,3,1,6.83,80,3,1.0,1,2,1,1.0,0.58,178,5.209486152841421,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14173,1211119,75.0,0.0,0,1970-01-01 00:00:00.000004601,2,1,0.0,0,2,1.0,1,1,1,0.0,0.0,186,4.330733340286331,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14174,168416827,59.0,1.0,0,1970-01-01 00:00:00.000002296,2,1,6.79,24,2,1.0,1,1,1,1.0,1.0,41,4.0943445622221,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14175,416189034,110.0,1.0,1,1970-01-01 00:00:00.000001005,3,1,6.88,34,2,1.0,1,1,1,1.0,0.96,125,4.709530201312334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14176,483449730,393.0,0.0,0,1970-01-01 00:00:00.000000566,3,1,7.0,1,5,2.5,4,4,1,0.0,0.0,282,5.976350909297934,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14177,474691192,500.0,0.0,0,1970-01-01 00:00:00.000000628,2,1,0.0,0,1,1.0,1,1,1,0.0,0.0,0,6.2166061010848646,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14178,18600674,400.0,0.0,0,1970-01-01 00:00:00.000003572,2,1,6.83,127,5,1.0,1,1,1,0.0,0.0,7,5.993961427306569,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14179,1388987,295.0,1.0,1,1970-01-01 00:00:00.000004557,3,1,6.8,20,4,1.5,3,4,2,1.0,1.0,192,5.69035945432406,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14180,280388194,135.0,1.0,0,1970-01-01 00:00:00.000001738,3,2,6.3,10,2,1.0,1,1,2,1.0,0.84,56,4.912654885736052,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14181,200239515,40.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,2,1.0,1,2,288,0.96,0.87,337,3.713572066704308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14182,200239515,30.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,1,1.0,1,1,288,0.96,0.87,334,3.4339872044851463,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14183,47715162,140.0,0.0,0,1970-01-01 00:00:00.000003107,3,1,7.0,1,4,1.0,2,2,1,1.0,0.75,134,4.948759890378168,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14184,462106272,200.0,0.0,0,1970-01-01 00:00:00.000000700,3,1,0.0,0,2,1.0,1,1,1,1.0,0.0,247,5.303304908059076,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14185,27641120,70.0,0.0,0,1970-01-01 00:00:00.000003366,2,1,6.87,23,2,0.0,1,1,1,0.0,1.0,276,4.2626798770413155,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14186,568880,270.0,0.0,0,1970-01-01 00:00:00.000004742,3,1,6.84,25,2,1.0,1,1,2,1.0,0.72,170,5.602118820879701,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14187,200239515,45.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,2,1.0,1,1,288,0.96,0.87,335,3.828641396489095,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14188,2100968,300.0,0.0,0,1970-01-01 00:00:00.000004405,3,1,7.0,1,4,2.0,2,3,1,1.0,0.0,40,5.707110264748875,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14189,75395247,120.0,0.0,0,1970-01-01 00:00:00.000002890,3,5,6.45,11,2,1.0,1,1,5,1.0,0.76,84,4.795790545596741,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14190,865264,60.0,1.0,0,1970-01-01 00:00:00.000004664,3,1,6.79,151,2,1.0,0,3,1,1.0,1.0,240,4.110873864173311,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14191,2297544,195.0,0.0,0,1970-01-01 00:00:00.000004379,3,1,6.62,45,2,1.0,1,0,1,1.0,0.71,79,5.278114659230517,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14192,67985770,53.0,0.0,0,1970-01-01 00:00:00.000002934,2,17,5.5,2,2,1.0,1,1,17,1.0,0.76,280,3.9889840465642745,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14193,326495,134.0,0.0,0,1970-01-01 00:00:00.000004877,3,4,0.0,0,2,1.0,1,1,4,1.0,0.68,244,4.90527477843843,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14194,205488631,40.0,0.0,0,1970-01-01 00:00:00.000002105,2,1,7.0,4,2,1.0,1,1,1,0.9,0.64,213,3.713572066704308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14195,471084814,46.0,0.0,0,1970-01-01 00:00:00.000000648,2,2,0.0,0,2,1.0,1,1,2,1.0,0.56,216,3.8501476017100584,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14196,280764765,350.0,0.0,0,1970-01-01 00:00:00.000001737,3,1,6.67,15,6,2.0,3,3,2,0.0,0.0,0,5.860786223465865,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14197,189816889,65.0,0.0,0,1970-01-01 00:00:00.000002178,2,1,6.88,26,2,1.0,1,3,1,0.0,1.0,275,4.189654742026425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14198,785524,91.0,1.0,0,1970-01-01 00:00:00.000004683,2,3,6.83,370,2,1.0,1,1,3,0.97,0.94,342,4.5217885770490405,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14199,200239515,37.0,1.0,1,1970-01-01 00:00:00.000002127,2,242,7.0,1,2,1.0,1,1,288,0.96,0.87,317,3.6375861597263857,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14200,200239515,42.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,6.0,1,1,1.0,1,1,288,0.96,0.87,321,3.7612001156935624,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14201,122454735,124.0,0.0,0,1970-01-01 00:00:00.000002594,2,1,6.96,25,2,1.0,1,0,1,0.0,1.0,0,4.8283137373023015,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14202,200239515,34.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,1,1.0,1,1,288,0.96,0.87,319,3.5553480614894135,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14203,219517861,341.0,1.0,0,1970-01-01 00:00:00.000002032,3,84,6.56,45,2,1.0,0,1,87,0.93,1.0,195,5.834810737062605,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14204,86415678,75.0,1.0,0,1970-01-01 00:00:00.000002835,3,1,6.67,172,4,1.0,0,2,1,1.0,1.0,245,4.330733340286331,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14205,271299609,58.0,1.0,1,1970-01-01 00:00:00.000001772,2,1,7.0,11,1,1.0,2,1,1,1.0,0.92,276,4.07753744390572,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14206,22541573,230.0,1.0,0,1970-01-01 00:00:00.000003487,3,150,0.0,0,2,0.0,1,1,300,1.0,1.0,9,5.442417710521793,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14207,305240193,100.0,0.0,0,1970-01-01 00:00:00.000001646,2,310,0.0,0,1,0.0,1,1,318,1.0,0.74,3,4.61512051684126,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14208,67985770,53.0,0.0,0,1970-01-01 00:00:00.000002934,2,17,7.0,1,2,1.0,1,1,17,1.0,0.76,8,3.9889840465642745,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14209,22541573,240.0,1.0,0,1970-01-01 00:00:00.000003487,3,150,0.0,0,2,1.0,1,1,300,1.0,1.0,23,5.484796933490655,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14210,12898987,108.0,1.0,1,1970-01-01 00:00:00.000003708,2,1,6.71,7,1,1.0,1,1,1,0.9,0.92,202,4.6913478822291435,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14211,545111298,56.0,0.0,0,1970-01-01 00:00:00.000000178,2,1,0.0,0,2,1.0,1,1,1,0.0,0.0,97,4.04305126783455,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14212,22541573,306.0,1.0,0,1970-01-01 00:00:00.000003487,3,150,0.0,0,3,1.0,1,1,300,1.0,1.0,38,5.726847747587197,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14213,200239515,45.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,1,1.0,1,1,288,0.96,0.87,318,3.828641396489095,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14214,200239515,34.0,1.0,0,1970-01-01 00:00:00.000002127,2,242,0.0,0,2,1.0,1,1,288,0.96,0.87,328,3.5553480614894135,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14215,460147305,98.0,0.0,0,1970-01-01 00:00:00.000000711,2,1,6.33,3,2,1.0,1,2,1,0.0,0.5,96,4.59511985013459,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14216,492145349,129.0,1.0,1,1970-01-01 00:00:00.000000498,3,1,6.93,54,5,1.0,1,6,1,1.0,1.0,1,4.867534450455582,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14217,7336009,120.0,0.0,0,1970-01-01 00:00:00.000003951,3,1,0.0,0,2,1.0,0,0,1,1.0,0.5,241,4.795790545596741,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
14218,66658078,218.0,1.0,1,1970-01-01 00:00:00.000002943,3,2,6.5,2,4,1.0,1,2,2,1.0,0.91,181,5.389071729816501,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,20410
